Akron,41.0638893,-81.4856989,5,2001,461
Akron,41.0638893,-81.4856989,5,2002,479
Akron,41.0638893,-81.4856989,5,2003,542
Akron,41.0638893,-81.4856989,5,2004,625
Akron,41.0638893,-81.4856989,5,2005,675
Akron,41.0638893,-81.4856989,5,2006,697
Akron,41.0638893,-81.4856989,5,2007,752
Akron,41.0638893,-81.4856989,5,2008,772
Akron,41.0638893,-81.4856989,5,2009,764
Akron,41.0638893,-81.4856989,5,2010,726
Akron,41.0638893,-81.4856989,5,2011,724
Akron,41.0638893,-81.4856989,5,2012,716
Akron,41.0638893,-81.4856989,5,2013,751
Akron,41.0638893,-81.4856989,6,2001,4835
Akron,41.0638893,-81.4856989,6,2002,4949
Akron,41.0638893,-81.4856989,6,2003,5329
Akron,41.0638893,-81.4856989,6,2004,5805
Akron,41.0638893,-81.4856989,6,2005,5793
Akron,41.0638893,-81.4856989,6,2006,5853
Akron,41.0638893,-81.4856989,6,2007,5946
Akron,41.0638893,-81.4856989,6,2008,5350
Akron,41.0638893,-81.4856989,6,2009,4358
Akron,41.0638893,-81.4856989,6,2010,4961
Akron,41.0638893,-81.4856989,6,2011,4582
Akron,41.0638893,-81.4856989,6,2012,4758
Akron,41.0638893,-81.4856989,6,2013,4607
Akron,41.0638893,-81.4856989,7,2001,0
Akron,41.0638893,-81.4856989,7,2002,0
Akron,41.0638893,-81.4856989,7,2003,0
Akron,41.0638893,-81.4856989,7,2004,0
Akron,41.0638893,-81.4856989,7,2005,0
Akron,41.0638893,-81.4856989,7,2006,145
Akron,41.0638893,-81.4856989,7,2007,171
Akron,41.0638893,-81.4856989,7,2008,125
Akron,41.0638893,-81.4856989,7,2009,126
Akron,41.0638893,-81.4856989,7,2010,116
Akron,41.0638893,-81.4856989,7,2011,121
Akron,41.0638893,-81.4856989,7,2012,80
Akron,41.0638893,-81.4856989,7,2013,95
Akron,41.0638893,-81.4856989,8,2001,3180
Akron,41.0638893,-81.4856989,8,2002,3545
Akron,41.0638893,-81.4856989,8,2003,3970
